tweet_id,username,name,profile_picture,replies,retweets,likes,is_retweet,posted_time,content,hashtags,mentions,images,videos,tweet_url,link
1496983594224476161,welington_wem,welington,https://pbs.twimg.com/profile_images/903899053104267264/DMqBe6gA_normal.jpg,0,0,0,False,2022-02-24T23:01:16+00:00,$PETR4 - PETROBRAS (PETR-N2) - Ata de Reuniao do Conselho Consultivo - 15/02/22,[],[],[],[],https://twitter.com/welington_wem/status/1496983594224476161,https://t.co/v7YeFS7tLp
1496983588126044161,wanderraphael,Tina Boolman,https://pbs.twimg.com/profile_images/750963133485813760/Isuj8bvR_normal.jpg,0,0,0,False,2022-02-24T23:01:14+00:00,$PETR4 - PETROBRAS (PETR-N2) - Ata de Reuniao do Conselho Consultivo - 15/02/22,[],[],[],[],https://twitter.com/wanderraphael/status/1496983588126044161,https://t.co/sKsr1GvuJV
1497359837638049793,aadesouza,Bot Cotações,https://pbs.twimg.com/profile_images/1447726850613157892/Oaznn9-X_normal.jpg,0,0,0,False,2022-02-25T23:56:19+00:00,"Entre 18/06/2021 e 25/02/2022 as <<MAIS NEGOCIADAS>> (mais líquidas) foram $VALE3, $ITSA4, $CIEL3, $VIIA3, $CASH3, $COGN3, $ITUB4, $B3SA3, $BBDC4 e $PETR4. #5 em 25/02/2022 às 20h:56m:12s",['5'],[],[],[],https://twitter.com/aadesouza/status/1497359837638049793,
1497355988726341638,intraday_watch,Intraday Watch,https://pbs.twimg.com/profile_images/1388092815176085505/3A5aFepY_normal.jpg,0,0,0,False,2022-02-25T23:41:01+00:00,"As 5 ações  mais negociadas hoje (25/02/2022) foram

1 VALE3 4580.11 5.41% (R$92.28) 
2 PETR4 2902.38 1.83% (R$34.0) 
3 PRIO3 2637.05 3.86% (R$25.82) 
4 BBDC4 1027.55 0.49% (R$20.35) 
5 JBSS3 997.22 -1.67% (R$35.89)",[],[],[],[],https://twitter.com/intraday_watch/status/1497355988726341638,
1497346467916300305,CNMMERCOSUL,CNM MERCOSUL,https://pbs.twimg.com/profile_images/1566167830604791810/cYEjbO04_normal.jpg,0,0,0,False,2022-02-25T23:03:11+00:00,Petrobras (PETR4) apresenta resultados estáveis | Investe Safra | Valor Econômico,[],[],[],[],https://twitter.com/CNMMERCOSUL/status/1497346467916300305,https://t.co/hQFPPF0nD9
1497344306339893257,leiamoneytimes,Money Times,https://pbs.twimg.com/profile_images/1559883556846977024/bXHnQFY0_normal.jpg,0,0,0,False,2022-02-25T22:54:36+00:00,"4T21: Petrobras (PETR4), Vale (VALE3), Nubank (NUBR33)… Veja o resumo da 3ª semana de resultados
#investimentos #mercadofinanceiro #leiamoneytimes","['investimentos', 'mercadofinanceiro', 'leiamoneytimes']",[],[],[],https://twitter.com/leiamoneytimes/status/1497344306339893257,https://t.co/RAjrTfc9i1
1497342688378507264,NicasSpfc,Nicas SPFC #ForaLula,https://pbs.twimg.com/profile_images/1587867362832928768/h5spgSME_normal.jpg,0,0,0,False,2022-02-25T22:48:10+00:00,"Obrigado PR 
@jairbolsonaro
 pelos troca do comando da PETR4 no ano passado! Decisão acertada! Comprei bastante e estou adora donos dividendos e orgulhoso do lucro e redução do endividamento.",[],['jairbolsonaro'],[],[],https://twitter.com/NicasSpfc/status/1497342688378507264,
1497337688160149505,oFabioBaroni,Fabio Baroni,https://pbs.twimg.com/profile_images/1294610901971210246/4t6u8lQY_normal.jpg,2,3,23,False,2022-02-25T22:28:18+00:00,"Possível Feriado de Carnaval …

Vc acorda vai ao banheiro tomar banho (SBSP3 / SAPR4…). Veste seu chinelo havaiana (ALPA4 / ITSA4) e sua camiseta básica (HGTX3).

Liga seu carro e vai fazer compras no mercado (CRFB3) mas não sem antes abastecer (PETR4)…",[],[],[],[],https://twitter.com/oFabioBaroni/status/1497337688160149505,
1497328588999245825,jlspbr,@jlspbr,https://pbs.twimg.com/profile_images/1582149363559809024/zouT4WZu_normal.jpg,1,0,0,False,2022-02-25T21:52:09+00:00,"COMPRARIA APENAS #PRIO3 
#PETR4 NEM PENSAR","['PRIO3', 'PETR4']",[],[],[],https://twitter.com/jlspbr/status/1497328588999245825,
1497324739404128258,bmcnewstv,BM&C News,https://pbs.twimg.com/profile_images/1401576575297069057/k4RgU7t6_normal.jpg,0,0,2,False,2022-02-25T21:36:51+00:00,Destaques da Bolsa: Vale (VALE3) sobe 5% após balanço; Petrobras (PETR4) também avança,[],[],[],[],https://twitter.com/bmcnewstv/status/1497324739404128258,https://t.co/DxOnb35ICM
